Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,15,Conventional,Total U.S.,2026/04/12,0.94145193,66650474.69,29631568.59,7193407.094,1626536.106,28198962.9,22498230.47,3488079.79,843894.5239,1368758.119
Category,Weekly,16,Conventional,Total U.S.,2026/04/19,0.942878221,67570336.99,30324280.3,8429395.814,1428170.955,27388489.92,22139188.43,3136359.481,773141.1567,1339800.848
Category,Weekly,13,Organic,5 Boroughs/New York City,2026/03/29,1.359175453,63178.88256,3459.650954,2235.110746,0,57484.12086,55102.33426,0,0,2381.786597
Category,Weekly,14,Organic,5 Boroughs/New York City,2026/04/05,1.375392746,68510.68272,4263.540903,2096.681361,0,62150.46045,59442.6166,0,0,2707.843852
Category,Weekly,15,Organic,5 Boroughs/New York City,2026/04/12,1.401362711,70277.12079,3745.248539,2420.948537,0,64110.92372,61606.31495,0,0,2504.608768
Category,Weekly,16,Organic,5 Boroughs/New York City,2026/04/19,1.407611549,68307.40153,4608.076218,2732.105671,0,60967.21964,58418.17353,0,0,2549.046107
Category,Weekly,13,Organic,Albany,2026/03/29,1.425656041,7773.271079,322.1890457,265.3411848,0,7185.740849,7004.580085,0,0,181.1607635
Category,Weekly,14,Organic,Albany,2026/04/05,1.460527843,8110.691466,339.2147787,296.8980307,0,7474.578657,7261.711634,0,0,212.8670226
Category,Weekly,15,Organic,Albany,2026/04/12,1.406393311,8233.089071,197.5539807,283.7722601,0,7751.76283,7547.13328,0,0,204.6295499
Category,Weekly,16,Organic,Albany,2026/04/19,1.474149106,8201.671902,312.2787232,239.445687,0,7649.947492,7448.001559,0,0,201.9459334
Category,Weekly,13,Organic,Atlanta,2026/03/29,1.41495264,47078.28139,10621.56236,611.9251426,0,35844.79389,35844.79389,0,0,0
Category,Weekly,14,Organic,Atlanta,2026/04/05,1.393204437,47580.00697,12979.96845,626.3808036,0,33973.65771,33973.65771,0,0,0
Category,Weekly,15,Organic,Atlanta,2026/04/12,1.401781066,44464.9069,10962.33181,589.0881041,0,32913.48699,32913.48699,0,0,0
Category,Weekly,16,Organic,Atlanta,2026/04/19,1.431613249,42998.62335,8297.99624,732.3066664,0,33968.32045,33968.32045,0,0,0
Category,Weekly,13,Organic,Baltimore/Washington,2026/03/29,1.477132932,131407.2311,695.9797109,14312.30285,18.86451928,116380.084,110883.9442,5418.076884,0,78.06289666
Category,Weekly,14,Organic,Baltimore/Washington,2026/04/05,1.536318975,129995.2546,1167.363651,14015.4628,25.55062286,114786.8776,109070.9121,5630.136116,0,85.82931089
Category,Weekly,15,Organic,Baltimore/Washington,2026/04/12,1.412655808,145527.1912,786.0914566,10428.94854,37.79487239,134274.3563,129091.0896,5077.636735,0,105.6299874
Category,Weekly,16,Organic,Baltimore/Washington,2026/04/19,1.411276271,137604.8806,723.8214379,8966.223041,184.2706473,127730.5654,121578.2533,6071.622751,0,80.68937917
Category,Weekly,13,Organic,Birmingham/Montgomery,2026/03/29,1.346759778,20546.76331,624.0206439,307.4612305,0,19615.28144,18212.64944,0,0,1402.632
Category,Weekly,14,Organic,Birmingham/Montgomery,2026/04/05,1.422258467,18848.42333,695.2895754,286.9412329,0,17866.19252,14933.87852,0,0,2932.314
Category,Weekly,15,Organic,Birmingham/Montgomery,2026/04/12,1.394759642,21363.47741,684.4943147,312.8424502,0,20366.14065,16936.20657,0,0,3429.934074
Category,Weekly,16,Organic,Birmingham/Montgomery,2026/04/19,1.459170563,19192.18795,472.8860784,253.0381012,0,18466.26377,15685.95537,0,0,2780.308402
Category,Weekly,13,Organic,Boise,2026/03/29,1.995979656,7359.747219,423.3980786,3661.326162,0,3275.022977,3275.022977,0,0,0
Category,Weekly,14,Organic,Boise,2026/04/05,2.004540577,7660.547095,1078.574682,3159.633333,0,3422.33908,3422.33908,0,0,0
Category,Weekly,15,Organic,Boise,2026/04/12,1.90718842,7267.890497,664.5545852,3075.594549,0,3527.741363,3527.741363,0,0,0
Category,Weekly,16,Organic,Boise,2026/04/19,1.939210052,7176.048822,890.8662245,2786.544192,0,3498.638405,3498.638405,0,0,0
Category,Weekly,13,Organic,Boston,2026/03/29,1.518042735,46777.86192,294.5403229,1968.115788,0,44515.20581,44103.737,3.056499461,0,408.4123103
Category,Weekly,14,Organic,Boston,2026/04/05,1.43582072,51229.16782,368.8913645,1743.776718,0,49116.49974,48873.08617,0,0,243.4135727
Category,Weekly,15,Organic,Boston,2026/04/12,1.486504694,51199.41441,195.924144,1864.079292,0,49139.41098,48887.30191,0,0,252.1090679
Category,Weekly,16,Organic,Boston,2026/04/19,1.507140285,51755.82461,348.6678862,2027.15556,0,49380.00116,49061.5159,0,0,318.4852636
Category,Weekly,13,Organic,Buffalo/Rochester,2026/03/29,1.31146624,24734.08194,408.5919146,9.10917885,0,24316.38084,23606.58084,0,0,709.8
Category,Weekly,14,Organic,Buffalo/Rochester,2026/04/05,1.347433401,25538.12988,296.8999404,40.61906438,0,25200.61087,24335.41087,0,0,865.2
Category,Weekly,15,Organic,Buffalo/Rochester,2026/04/12,1.312260806,25868.22379,361.6368611,7.47276701,0,25499.11416,24646.51416,0,0,852.6
Category,Weekly,16,Organic,Buffalo/Rochester,2026/04/19,1.328117516,27917.10267,276.4327199,37.14457454,0,27603.52538,26832.82538,0,0,770.7
Category,Weekly,13,Organic,Charlotte,2026/03/29,1.499638548,45375.85251,198.8474918,1388.901274,26.09173241,43762.01201,40244.51201,0,0,3517.5
Category,Weekly,14,Organic,Charlotte,2026/04/05,1.592372519,42498.24473,1192.118585,1211.336211,25.0226834,40069.76725,36923.96725,0,0,3145.8
Category,Weekly,15,Organic,Charlotte,2026/04/12,1.595357907,46240.2435,236.1911866,2641.489731,57.3409487,43305.22163,40340.02163,0,0,2965.2
Category,Weekly,16,Organic,Charlotte,2026/04/19,1.611866211,43898.31412,108.1946733,2368.509564,162.5836179,41259.02627,38087.37002,2.75625,0,3168.9
Category,Weekly,13,Organic,Chicago,2026/03/29,1.480052659,75338.50929,132.1454419,20307.96532,0,54898.39853,54898.39853,0,0,0
Category,Weekly,14,Organic,Chicago,2026/04/05,1.439397523,82451.33345,199.5618747,21755.58095,0,60496.19063,60496.19063,0,0,0
Category,Weekly,15,Organic,Chicago,2026/04/12,1.4308382,79792.35031,504.5001533,19888.88956,0,59398.9606,59398.9606,0,0,0
Category,Weekly,16,Organic,Chicago,2026/04/19,1.527737528,65152.12114,210.6897936,18916.41633,0,46025.01502,46025.01502,0,0,0
Category,Weekly,13,Organic,Cincinnati/Dayton,2026/03/29,1.821068276,21900.14692,466.0349918,7860.220963,0,13573.89097,13573.89097,0,0,0
Category,Weekly,14,Organic,Cincinnati/Dayton,2026/04/05,1.774644065,25029.16423,652.3513698,8456.9541,0,15919.85876,15919.85876,0,0,0
Category,Weekly,15,Organic,Cincinnati/Dayton,2026/04/12,1.760539576,21327.09059,606.1864432,7043.022656,0,13677.88149,13677.88149,0,0,0
Category,Weekly,16,Organic,Cincinnati/Dayton,2026/04/19,1.787259231,24410.90975,759.7041265,8179.080008,0,15472.12561,15472.12561,0,0,0
Category,Weekly,13,Organic,Columbus,2026/03/29,1.799215175,12891.70089,710.2922052,3470.484595,0,8710.924091,8710.924091,0,0,0
Category,Weekly,14,Organic,Columbus,2026/04/05,1.727155073,13923.91038,572.0599693,3211.09546,0,10140.75495,10140.75495,0,0,0
Category,Weekly,15,Organic,Columbus,2026/04/12,1.718402371,13255.28679,525.6816678,3047.25174,0,9682.353386,9682.353386,0,0,0
Category,Weekly,16,Organic,Columbus,2026/04/19,1.761346908,13713.533,2319.668155,1744.426561,0,9649.43828,9649.43828,0,0,0
Category,Weekly,13,Organic,Dallas/Ft. Worth,2026/03/29,1.471005712,72921.06969,19598.06233,1825.32547,0,51497.6819,50496.5279,0,0,1001.154
Category,Weekly,14,Organic,Dallas/Ft. Worth,2026/04/05,1.481318013,73270.91346,23180.64139,973.0368454,0,49117.23522,47994.11322,0,0,1123.122
Category,Weekly,15,Organic,Dallas/Ft. Worth,2026/04/12,1.461703733,64917.13896,17792.56209,528.0099133,0,46596.56696,45571.41823,17.07811102,0,1008.070618
Category,Weekly,16,Organic,Dallas/Ft. Worth,2026/04/19,1.479386471,68460.91987,18725.22055,577.2127164,0,49158.48661,48144.62761,0,0,1013.859
Category,Weekly,13,Organic,Denver,2026/03/29,1.589569374,64902.10665,4587.008429,31632.8009,0,28682.29732,28682.29732,0,0,0
Category,Weekly,14,Organic,Denver,2026/04/05,1.842019967,55071.19628,3287.887104,21067.2942,0,30716.01498,30716.01498,0,0,0
Category,Weekly,15,Organic,Denver,2026/04/12,1.824493024,50466.53627,3831.386284,16829.9896,0,29805.16039,29805.16039,0,0,0
Category,Weekly,16,Organic,Denver,2026/04/19,1.796343221,54185.30221,5659.018252,16059.62432,0,32466.65965,32466.65965,0,0,0
Category,Weekly,13,Organic,Detroit,2026/03/29,1.33889851,29054.38439,6647.304418,270.957043,0,22136.12293,22136.12293,0,0,0
Category,Weekly,14,Organic,Detroit,2026/04/05,1.326324336,31600.51345,8103.131671,290.8392579,0,23206.54252,23206.54252,0,0,0
Category,Weekly,15,Organic,Detroit,2026/04/12,1.33061795,32877.15481,8589.119122,294.2888911,0,23993.74679,23993.74679,0,0,0
Category,Weekly,16,Organic,Detroit,2026/04/19,1.34527353,29234.1914,8631.319382,306.9130455,0,20295.95898,20295.95898,0,0,0
Category,Weekly,13,Organic,Grand Rapids,2026/03/29,1.43091082,8597.94887,11.50378715,324.4878517,0,8261.957231,8202.409517,0,0,59.54771335
Category,Weekly,14,Organic,Grand Rapids,2026/04/05,1.475380655,7904.09649,10.36324926,339.7868148,0,7553.946426,7470.177601,0,0,83.76882436
Category,Weekly,15,Organic,Grand Rapids,2026/04/12,1.427265784,8588.407286,0,119.872403,0,8468.534883,8322.014773,0,0,146.5201103
Category,Weekly,16,Organic,Grand Rapids,2026/04/19,1.515573442,7578.924027,8.06162098,232.6892388,0,7338.173167,7194.869136,0,0,143.3040312
Category,Weekly,13,Organic,Harrisburg/Scranton,2026/03/29,1.442477683,33605.75513,509.5795057,685.2099966,0,32410.96563,31732.81234,0,0,678.153288
Category,Weekly,14,Organic,Harrisburg/Scranton,2026/04/05,1.477313382,31566.36749,604.1145697,739.6372386,0,30222.61568,29401.72124,0,0,820.8944369
Category,Weekly,15,Organic,Harrisburg/Scranton,2026/04/12,1.416793824,34715.26258,501.3313726,676.7067749,0,33537.22443,32808.62322,0,0,728.601211
Category,Weekly,16,Organic,Harrisburg/Scranton,2026/04/19,1.479878099,34056.09698,418.0205371,625.5147613,0,33012.56168,32180.39774,0,0,832.1639415
Category,Weekly,13,Organic,Hartford/Springfield,2026/03/29,1.370408816,36092.30146,824.8408855,4652.2672,0,30615.19337,29860.75715,0,0,754.4362233
Category,Weekly,14,Organic,Hartford/Springfield,2026/04/05,1.357704043,38052.82361,880.3938194,4199.67914,0,32972.75065,32008.97873,0,0,963.7719198
Category,Weekly,15,Organic,Hartford/Springfield,2026/04/12,1.33472996,41351.53981,681.2878253,4419.787195,0,36250.46479,35381.06602,0,0,869.3987708
Category,Weekly,16,Organic,Hartford/Springfield,2026/04/19,1.368609076,40324.30616,643.5932202,5247.313376,0,34433.39956,33517.87674,0,0,915.5228287
Category,Weekly,13,Organic,Houston,2026/03/29,1.328159782,48184.79654,11766.63411,913.1699374,0,35504.99249,35504.99249,0,0,0
Category,Weekly,14,Organic,Houston,2026/04/05,1.244247716,41952.75295,11238.10612,679.0387362,0,30035.60809,29123.60727,912.0008198,0,0
Category,Weekly,15,Organic,Houston,2026/04/12,1.1528409,49358.64065,9145.84926,742.2066144,0,39470.58477,26971.62627,12498.95851,0,0
Category,Weekly,16,Organic,Houston,2026/04/19,1.256122267,36891.2021,10194.4344,731.0136023,0,25965.7541,25965.7541,0,0,0
Category,Weekly,13,Organic,Indianapolis,2026/03/29,1.533920239,16853.35135,210.2728796,2690.806198,0,13952.27228,13952.27228,0,0,0
Category,Weekly,14,Organic,Indianapolis,2026/04/05,1.520507058,16405.75069,226.8011548,2419.706492,0,13759.24305,13759.24305,0,0,0
Category,Weekly,15,Organic,Indianapolis,2026/04/12,1.459790201,18936.85415,193.8644013,2534.191519,0,16208.79823,16208.79823,0,0,0
Category,Weekly,16,Organic,Indianapolis,2026/04/19,1.555486298,16569.7751,428.4390202,2449.001744,0,13692.33433,13692.33433,0,0,0
Category,Weekly,13,Organic,Jacksonville,2026/03/29,1.42244152,14844.77347,23.43402334,62.60736459,0,14758.73208,14758.73208,0,0,0
Category,Weekly,14,Organic,Jacksonville,2026/04/05,1.461618271,16319.91232,85.65867961,66.71715756,0,16167.53648,16167.53648,0,0,0
Category,Weekly,15,Organic,Jacksonville,2026/04/12,1.403569238,17147.51401,64.287422,121.4560328,4.067771415,16957.70279,16957.70279,0,0,0
Category,Weekly,16,Organic,Jacksonville,2026/04/19,1.452710891,12368.44398,77.07493085,154.4263823,3.050956106,12133.89171,12131.13546,2.75625,0,0
Category,Weekly,13,Organic,Kansas City,2026/03/29,1.104836858,57024.94357,49.53343884,2228.920315,1.929835549,54744.55998,54744.55998,0,0,0
Category,Weekly,14,Organic,Kansas City,2026/04/05,1.100287523,57584.07669,77.63683293,2614.973341,5.819673482,54885.64684,54885.64684,0,0,0
Category,Weekly,15,Organic,Kansas City,2026/04/12,1.091827766,50411.47143,83.49689434,812.2937261,0,49515.6808,49515.6808,0,0,0
Category,Weekly,16,Organic,Kansas City,2026/04/19,1.104046055,56274.77605,46.35617943,1082.363599,1.939808924,55144.11646,55144.11646,0,0,0
Category,Weekly,13,Organic,Knoxville,2026/03/29,1.638079667,9004.896165,966.0244676,1156.92779,0,6881.943907,4830.243907,0,0,2051.7
Category,Weekly,14,Organic,Knoxville,2026/04/05,1.64881533,8531.65663,1057.54507,1051.233001,0,6422.87856,4362.77856,0,0,2060.1
Category,Weekly,15,Organic,Knoxville,2026/04/12,1.661879485,8297.605396,941.4205688,1088.83771,0,6267.347118,4270.247118,0,0,1997.1
Category,Weekly,16,Organic,Knoxville,2026/04/19,1.651552384,8121.273215,679.1294585,969.6595933,0,6472.484164,4399.784164,0,0,2072.7
Category,Weekly,13,Organic,Las Vegas,2026/03/29,1.530990689,24174.69236,6578.242207,2995.502835,0,14600.94732,14600.94732,0,0,0
Category,Weekly,14,Organic,Las Vegas,2026/04/05,1.529617187,24087.65704,5965.597542,3154.049106,0,14968.01039,14968.01039,0,0,0
Category,Weekly,15,Organic,Las Vegas,2026/04/12,1.376057731,29676.76504,9515.976098,3154.944297,0,17005.84464,17005.84464,0,0,0
Category,Weekly,16,Organic,Las Vegas,2026/04/19,1.44347381,25741.3363,7424.523262,3062.552827,0,15254.26021,15254.26021,0,0,0
Category,Weekly,13,Organic,Los Angeles,2026/03/29,1.52657545,248594.7094,50272.97312,9865.293463,2.867870878,188453.575,188060.5604,0,0,393.0145546
Category,Weekly,14,Organic,Los Angeles,2026/04/05,1.499292196,252821.3037,46848.93982,10521.49631,0,195450.8675,195061.8597,0,0,389.0078487
Category,Weekly,15,Organic,Los Angeles,2026/04/12,1.54082759,280739.0833,54140.58583,10671.67903,0,215926.8184,215888.8087,38.00976379,0,0
Category,Weekly,16,Organic,Los Angeles,2026/04/19,1.597051871,256878.651,58123.34735,10934.12378,0,187821.1799,187815.3996,0,0,5.780296183
Category,Weekly,13,Organic,Louisville,2026/03/29,1.640668906,11440.0759,11.41213468,2516.953287,0,8911.710475,8911.710475,0,0,0
Category,Weekly,14,Organic,Louisville,2026/04/05,1.679267834,10193.09165,9.737578529,2276.772468,0,7906.581603,7906.581603,0,0,0
Category,Weekly,15,Organic,Louisville,2026/04/12,1.657221373,11254.56482,122.4312083,2242.495639,0,8889.637969,8889.637969,0,0,0
Category,Weekly,16,Organic,Louisville,2026/04/19,1.770984624,11433.23737,142.0082781,2756.466326,0,8534.76277,8534.76277,0,0,0
Category,Weekly,13,Organic,Miami/FT. Lauderdale,2026/03/29,1.215869805,80651.32387,85.51183261,677.25,0,79888.56204,79888.56204,0,0,0
Category,Weekly,14,Organic,Miami/FT. Lauderdale,2026/04/05,1.217874945,71372.98208,84.97939051,794.85,0,70493.15269,70493.15269,0,0,0
Category,Weekly,15,Organic,Miami/FT. Lauderdale,2026/04/12,1.276553023,75565.50552,47.10261883,870.45,0,74647.9529,74647.9529,0,0,0
Category,Weekly,16,Organic,Miami/FT. Lauderdale,2026/04/19,1.283168918,75164.7098,109.1753843,824.25,0,74231.28441,74228.52816,2.75625,0,0
Category,Weekly,13,Organic,Milwaukee,2026/03/29,1.590483266,13234.31648,415.3920293,2930.683087,0,9888.241363,9888.241363,0,0,0
Category,Weekly,14,Organic,Milwaukee,2026/04/05,1.596303882,14220.38169,309.6409804,3348.323635,0,10562.41707,10562.41707,0,0,0
Category,Weekly,15,Organic,Milwaukee,2026/04/12,1.446119568,17522.41702,294.7657435,2477.331733,0,14750.31955,14750.31955,0,0,0
Category,Weekly,16,Organic,Milwaukee,2026/04/19,1.517748896,15121.84847,234.5826662,2373.350213,0,12513.91559,12513.91559,0,0,0
Category,Weekly,13,Organic,Minneapolis,2026/03/29,1.2957653,39943.73086,454.9194388,790.2976661,0,38698.51376,38698.51376,0,0,0
Category,Weekly,14,Organic,Minneapolis,2026/04/05,1.308158091,42403.5183,405.3516802,463.7619341,0,41534.40468,41534.40468,0,0,0
Category,Weekly,15,Organic,Minneapolis,2026/04/12,1.322380344,43103.52814,367.3822562,850.0247022,0,41886.12119,41886.12119,0,0,0
Category,Weekly,16,Organic,Minneapolis,2026/04/19,1.429873954,40890.35967,371.2335213,821.7580209,0,39697.36813,39697.36813,0,0,0
Category,Weekly,13,Organic,Nashville,2026/03/29,1.473756271,27936.17399,384.9022787,3498.19254,0,24053.07918,24053.07918,0,0,0
Category,Weekly,14,Organic,Nashville,2026/04/05,1.52571826,23615.3223,433.7238734,3053.28926,0,20128.30917,20128.30917,0,0,0
Category,Weekly,15,Organic,Nashville,2026/04/12,1.475162661,25514.76597,564.518548,2898.213776,0,22052.03365,22052.03365,0,0,0
Category,Weekly,16,Organic,Nashville,2026/04/19,1.537296137,21523.81249,590.9541976,2958.441228,0,17974.41707,17974.41707,0,0,0
Category,Weekly,13,Organic,Northern New England,2026/03/29,1.617841797,17854.07229,1977.48753,141.7241425,0,15734.86062,15675.48707,31.10042768,0,28.27311607
Category,Weekly,14,Organic,Northern New England,2026/04/05,1.542585625,20294.42382,2174.851281,142.5960998,0,17976.97644,17956.77752,0,0,20.19892249
Category,Weekly,15,Organic,Northern New England,2026/04/12,1.595419979,18703.41727,1552.447603,252.0081664,0,16898.9615,16873.37438,0,0,25.58712117
Category,Weekly,16,Organic,Northern New England,2026/04/19,1.637054852,20214.54453,2229.634763,143.2922151,0,17841.61755,17824.10838,0,0,17.50917844
Category,Weekly,13,Organic,New Orleans/Mobile,2026/03/29,1.38430918,14245.58455,176.8287462,24.99453873,0,14043.76126,13235.72326,0,0,808.038
Category,Weekly,14,Organic,New Orleans/Mobile,2026/04/05,1.426040784,14738.86685,321.817185,22.24797049,0,14394.80169,12270.52569,0,0,2124.276
Category,Weekly,15,Organic,New Orleans/Mobile,2026/04/12,1.448979486,16046.35238,121.6623687,5.66999985,0,15919.02001,13103.59201,0,0,2815.428
Category,Weekly,16,Organic,New Orleans/Mobile,2026/04/19,1.489270614,15567.27985,114.432087,1.88999995,0,15450.95776,13562.99476,0,0,1887.963
Category,Weekly,13,Organic,New York,2026/03/29,1.432702819,231439.9206,12530.14152,14956.06975,0,203953.7094,185960.3425,2618.832724,0,15374.53421
Category,Weekly,14,Organic,New York,2026/04/05,1.43709934,247984.0711,13576.81929,13880.95918,0,220526.2926,199593.4552,2514.777529,0,18418.05983
Category,Weekly,15,Organic,New York,2026/04/12,1.456100216,240285.8195,10949.33649,12797.07571,0,216539.4073,199807.6635,1960.568663,0,14771.1751
Category,Weekly,16,Organic,New York,2026/04/19,1.438039357,248247.0125,12282.43358,15130.84937,0,220833.7295,201322.3626,2721.425513,0,16789.94142
Category,Weekly,13,Organic,Omaha,2026/03/29,1.148558649,39209.92482,677.7898708,1772.015268,0,36760.11968,36760.11968,0,0,0
Category,Weekly,14,Organic,Omaha,2026/04/05,1.139324843,38385.59725,760.716301,759.4407818,0,36865.44016,36865.44016,0,0,0
Category,Weekly,15,Organic,Omaha,2026/04/12,1.129064494,34834.8305,694.1948821,880.3259223,0,33260.3097,33260.3097,0,0,0
Category,Weekly,16,Organic,Omaha,2026/04/19,1.141576967,37416.2255,514.7561744,828.1671683,0,36073.30216,36073.30216,0,0,0
Category,Weekly,13,Organic,Orlando,2026/03/29,1.27683467,37735.28296,122.9812446,113.4,0,37498.90172,37498.90172,0,0,0
Category,Weekly,14,Organic,Orlando,2026/04/05,1.254027948,37310.14912,115.2160472,123.9,0,37071.03307,37071.03307,0,0,0
Category,Weekly,15,Organic,Orlando,2026/04/12,1.309669003,40712.01685,141.7261465,179.1299999,0,40391.1607,40391.1607,0,0,0
Category,Weekly,16,Organic,Orlando,2026/04/19,1.336123145,31067.12524,103.2788589,126,0,30837.84638,30837.84638,0,0,0
Category,Weekly,13,Organic,Peoria/Springfield,2026/03/29,1.401343038,11307.49699,27.62304165,1134.309757,0,10145.56419,10145.56419,0,0,0
Category,Weekly,14,Organic,Peoria/Springfield,2026/04/05,1.421643058,10929.59863,27.74431021,1092.851273,0,9809.003044,9809.003044,0,0,0
Category,Weekly,15,Organic,Peoria/Springfield,2026/04/12,1.437172255,11231.9549,26.12756175,1078.685753,0,10127.14158,10127.14158,0,0,0
Category,Weekly,16,Organic,Peoria/Springfield,2026/04/19,1.467637027,9505.641059,77.22614389,983.2008196,0,8445.214096,8442.064096,3.15,0,0
Category,Weekly,13,Organic,Philadelphia,2026/03/29,1.632892404,63321.80143,2745.485823,7812.302621,0,52764.01299,47432.10057,2983.179278,0,2348.733148
Category,Weekly,14,Organic,Philadelphia,2026/04/05,1.687267267,63733.41449,3034.153769,8177.279041,0,52521.98168,46490.05969,3067.71953,0,2964.202467
Category,Weekly,15,Organic,Philadelphia,2026/04/12,1.626306365,62814.07923,2208.655918,6005.011941,0,54600.41137,49196.70333,3379.107133,0,2024.6009
Category,Weekly,16,Organic,Philadelphia,2026/04/19,1.608922473,61545.68326,2064.358526,4381.699624,0,55099.62511,48576.5646,3817.59256,0,2705.467947
Category,Weekly,13,Organic,Phoenix/Tucson,2026/03/29,1.441648663,63811.70191,18071.46474,7054.292169,0,38685.945,38685.945,0,0,0
Category,Weekly,14,Organic,Phoenix/Tucson,2026/04/05,1.465197422,66503.59475,19831.44315,7975.640814,0,38696.51079,38681.33534,15.17544407,0,0
Category,Weekly,15,Organic,Phoenix/Tucson,2026/04/12,1.324339314,71427.80134,24390.26728,7223.528833,0,39814.00523,39798.82803,15.17719371,0,0
Category,Weekly,16,Organic,Phoenix/Tucson,2026/04/19,1.362111079,64930.06996,21373.16904,6863.440563,0,36693.46036,36693.46036,0,0,0
Category,Weekly,13,Organic,Pittsburgh,2026/03/29,1.474856955,12775.72823,1093.182312,1.264975089,0,11681.28094,8892.48094,0,0,2788.8
Category,Weekly,14,Organic,Pittsburgh,2026/04/05,1.520740242,11553.5532,1055.802553,10.80098089,0,10486.94967,7406.24967,0,0,3080.7
Category,Weekly,15,Organic,Pittsburgh,2026/04/12,1.51866553,12009.44381,920.4405283,0,0,11089.00328,7951.603277,0,0,3137.4
Category,Weekly,16,Organic,Pittsburgh,2026/04/19,1.531182626,12699.17907,1141.859307,5.090609051,0,11552.22916,8759.229159,0,0,2793
Category,Weekly,13,Organic,Portland,2026/03/29,1.815186493,72432.90893,2315.987996,20740.74581,0,49376.17512,49376.17512,0,0,0
Category,Weekly,14,Organic,Portland,2026/04/05,2.025012327,69343.33191,1995.481529,20091.66581,0,47256.18457,47256.18457,0,0,0
Category,Weekly,15,Organic,Portland,2026/04/12,2.065085554,75495.96717,2796.948345,16877.97226,0,55821.04657,55821.04657,0,0,0
Category,Weekly,16,Organic,Portland,2026/04/19,2.047164372,59632.78578,2297.012916,14329.25279,2.755015102,43003.76505,43003.76505,0,0,0
Category,Weekly,13,Organic,Providence,2026/03/29,1.324517698,9630.882061,15.04399394,13.61584307,0,9602.222224,9602.222224,0,0,0
Category,Weekly,14,Organic,Providence,2026/04/05,1.269703048,11224.06992,18.93091844,13.65097924,0,11191.48802,11191.48802,0,0,0
Category,Weekly,15,Organic,Providence,2026/04/12,1.282590496,12086.99206,9.377183895,8.1830627,0,12069.43181,12069.43181,0,0,0
Category,Weekly,16,Organic,Providence,2026/04/19,1.341518153,11172.30957,24.16074476,5.966148789,0,11142.18267,11118.1663,0,0,24.01637528
Category,Weekly,13,Organic,Raleigh/Greensboro,2026/03/29,1.482011306,47363.17413,426.4790366,1079.789477,18.63062815,45838.27499,44303.17499,0,0,1535.1
Category,Weekly,14,Organic,Raleigh/Greensboro,2026/04/05,1.540838688,50653.70067,1013.769303,980.799311,22.75043564,48636.38162,46750.58162,0,0,1885.8
Category,Weekly,15,Organic,Raleigh/Greensboro,2026/04/12,1.533852891,50505.40952,562.2978795,1652.38612,27.91718677,48262.80833,46633.20833,0,0,1629.6
Category,Weekly,16,Organic,Raleigh/Greensboro,2026/04/19,1.559853291,49132.90941,381.297195,1719.506006,193.2921008,46838.81411,45356.21411,0,0,1482.6
Category,Weekly,13,Organic,Richmond/Norfolk,2026/03/29,1.396636825,37435.06398,12.59142153,2607.809434,12.25926541,34802.40386,30897.71636,8.4,0,3896.2875
Category,Weekly,14,Organic,Richmond/Norfolk,2026/04/05,1.474946507,36276.27374,136.8125049,2294.064576,6.126803385,33839.26985,29469.69485,4.2,0,4365.375
Category,Weekly,15,Organic,Richmond/Norfolk,2026/04/12,1.383951864,42784.62554,123.3706103,2631.966636,13.26103132,40016.02726,35608.38976,0,0,4407.6375
Category,Weekly,16,Organic,Richmond/Norfolk,2026/04/19,1.405338842,40662.73868,305.7449202,2358.638406,70.35228575,37928.00306,34224.91556,4.2,0,3698.8875
Category,Weekly,13,Organic,Roanoke,2026/03/29,1.598269601,18620.98426,4.480460439,3343.043619,0,15273.46018,14721.16018,0,0,552.3
Category,Weekly,14,Organic,Roanoke,2026/04/05,1.558360231,18906.90155,32.94909988,3042.25513,0,15831.69732,15216.39732,0,0,615.3
Category,Weekly,15,Organic,Roanoke,2026/04/12,1.58934405,18960.49909,4.724999875,3486.831718,0,15468.94238,14878.84238,0,0,590.1
Category,Weekly,16,Organic,Roanoke,2026/04/19,1.602044299,19023.10522,674.4367642,2727.573228,0,15621.09523,15030.99523,0,0,590.1
Category,Weekly,13,Organic,Sacramento,2026/03/29,1.617695684,34227.35604,5424.454038,184.9838726,0,28617.91813,27442.00357,0,0,1175.914569
Category,Weekly,14,Organic,Sacramento,2026/04/05,1.620650078,34492.56323,6415.589813,179.7704479,0,27897.20297,27171.12229,0,0,726.0806847
Category,Weekly,15,Organic,Sacramento,2026/04/12,1.648121653,33474.74919,4109.622003,142.2886373,0,29222.83855,27568.6444,0,0,1654.194146
Category,Weekly,16,Organic,Sacramento,2026/04/19,1.64974518,32480.13697,3212.209461,171.425164,0,29096.50234,27938.61371,0,0,1157.88863
Category,Weekly,13,Organic,San Diego,2026/03/29,1.678859959,46469.74266,11098.69351,2023.813269,0,33347.23589,31960.15105,0,0,1387.084831
Category,Weekly,14,Organic,San Diego,2026/04/05,1.677110616,43925.0414,9664.535468,2504.998486,0,31755.50745,30765.5944,0,0,989.9130466
Category,Weekly,15,Organic,San Diego,2026/04/12,1.70270163,52928.91089,12607.43346,2561.51752,0,37759.95991,35756.37197,7.145137104,0,1996.442805
