Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,3,Organic,5 Boroughs/New York City,2025/01/19,1.548795448,46361.75345,1924.289527,2041.730732,0,42395.73319,40363.39742,0,0,2032.335772
Category,Weekly,2,Organic,5 Boroughs/New York City,2025/01/12,1.600537204,48910.91365,2086.073935,3204.219373,0,43620.62034,41297.56316,0,0,2323.05718
Category,Weekly,1,Organic,5 Boroughs/New York City,2025/01/05,1.525271096,49588.57583,3137.267719,2380.731734,0,44070.57638,42042.34068,0,0,2028.235696
Category,Weekly,52,Organic,Albany,2025/12/28,1.505223729,4936.8478,113.746101,163.410752,0,4659.690947,4521.080555,0,0,138.6103916
Category,Weekly,51,Organic,Albany,2025/12/21,1.495559768,5683.027541,115.4038113,198.429069,0,5369.194661,5223.74922,0,0,145.4454411
Category,Weekly,50,Organic,Albany,2025/12/14,1.47304859,6166.692926,177.7308168,156.3884281,0,5832.573681,5699.471766,0,0,133.1019153
Category,Weekly,49,Organic,Albany,2025/12/07,1.449260129,5928.658644,136.597441,167.4692349,0,5624.591968,5433.861356,2.75625,0,187.9743626
Category,Weekly,48,Organic,Albany,2025/11/30,1.406185579,5154.531714,110.508466,241.1453917,0,4802.877856,4146.232296,490.6125,0,166.0330606
Category,Weekly,47,Organic,Albany,2025/11/23,1.461984845,6071.521742,129.7534052,114.2230423,0,5827.545294,5464.452038,198.45,0,164.6432564
Category,Weekly,46,Organic,Albany,2025/11/16,1.464442833,6238.631038,132.630541,222.9378544,0,5883.062643,5715.683349,0,0,167.3792935
Category,Weekly,45,Organic,Albany,2025/11/09,1.367668835,7058.870421,189.2024086,212.7811895,0,6656.886823,6496.403106,0,0,160.4837163
Category,Weekly,44,Organic,Albany,2025/11/02,1.451178685,7308.333207,182.1760562,258.7420603,0,6867.41509,6734.39645,0,0,133.01864
Category,Weekly,43,Organic,Albany,2025/10/26,1.34711587,7125.450181,120.3088248,239.580884,0,6765.560472,6642.151156,0,0,123.4093165
Category,Weekly,42,Organic,Albany,2025/10/19,1.481085716,6085.594172,94.06154537,189.2349131,0,5802.297713,5644.614365,0,0,157.6833487
Category,Weekly,41,Organic,Albany,2025/10/12,1.554756024,6033.7622,141.3278073,218.4257948,0,5674.008598,5545.117997,0,0,128.8906011
Category,Weekly,40,Organic,Albany,2025/10/05,1.601589712,5931.287527,157.5195364,251.5703247,0,5522.197666,5368.656605,0,0,153.5410609
Category,Weekly,39,Organic,Albany,2025/09/28,1.624225941,5632.711392,269.1746537,281.7018968,0,5081.834841,4947.503648,0,0,134.3311937
Category,Weekly,38,Organic,Albany,2025/09/21,1.653418566,5798.027396,201.8355888,324.9870557,0,5271.204752,5124.527762,0,0,146.6769899
Category,Weekly,37,Organic,Albany,2025/09/14,1.596139395,6253.446838,87.45131066,310.8501434,0,5855.145384,5733.155644,0,0,121.9897399
Category,Weekly,36,Organic,Albany,2025/09/07,1.552526323,7105.045086,196.7826805,323.0105508,0,6585.251854,6435.816627,0,0,149.4352269
Category,Weekly,35,Organic,Albany,2025/08/31,1.523272574,7260.120721,320.0670702,377.3873892,0,6562.666261,6440.640191,0,0,122.0260706
Category,Weekly,34,Organic,Albany,2025/08/24,1.663226143,5814.579073,175.9424736,313.9721755,0,5324.664424,5162.880908,0,0,161.7835158
Category,Weekly,33,Organic,Albany,2025/08/17,1.662867923,6005.045331,165.1327418,276.8110645,0,5563.101525,5419.113376,0,0,143.9881488
Category,Weekly,32,Organic,Albany,2025/08/10,1.776117872,5852.857269,247.1306851,315.140592,0,5290.585992,5102.678701,0,0,187.9072915
Category,Weekly,31,Organic,Albany,2025/08/03,1.795243606,5827.607517,294.4965319,330.3293407,0,5202.781644,5005.234678,0,0,197.5469663
Category,Weekly,30,Organic,Albany,2025/07/27,1.760900986,5937.644679,355.4339172,323.444346,0,5258.766416,5087.221523,0,0,171.5448936
Category,Weekly,29,Organic,Albany,2025/07/20,1.626211929,6921.780214,221.6227543,335.5275446,0,6364.629915,6242.489826,0,0,122.1400896
Category,Weekly,28,Organic,Albany,2025/07/13,1.656772853,6902.097623,208.8463214,372.8104663,0,6320.440836,6089.883395,0,0,230.5574411
Category,Weekly,27,Organic,Albany,2025/07/06,1.677860302,8012.273337,373.9766656,417.1611924,0,7221.135479,6976.793389,0,0,244.3420904
Category,Weekly,26,Organic,Albany,2025/06/29,1.575832232,8277.788638,303.0471863,342.806199,0,7631.935253,7427.356548,0,0,204.5787046
Category,Weekly,25,Organic,Albany,2025/06/22,1.562947295,8003.107747,131.5457833,334.7916314,0,7536.770333,7370.618796,0,0,166.1515366
Category,Weekly,24,Organic,Albany,2025/06/15,1.615226134,8525.26671,260.9198441,274.3683517,0,7989.978514,7812.804836,0,0,177.173678
Category,Weekly,23,Organic,Albany,2025/06/08,1.533391512,8617.929677,207.9163665,291.5365906,0,8118.47672,7950.911028,0,0,167.5656916
Category,Weekly,22,Organic,Albany,2025/06/01,1.52307333,8460.526443,274.0592339,251.1770378,0,7935.290171,7771.849323,0,0,163.4408483
Category,Weekly,21,Organic,Albany,2025/05/25,1.50343303,9097.074201,259.9312925,311.6221847,0,8525.520723,8372.983733,0,0,152.5369908
Category,Weekly,20,Organic,Albany,2025/05/18,1.469666077,8348.987356,170.5812083,343.1991765,0,7835.206971,7695.050963,0,0,140.1560082
Category,Weekly,19,Organic,Albany,2025/05/11,1.51086128,7993.619449,193.1050302,402.4526727,0,7398.061746,7242.874519,0,0,155.1872267
Category,Weekly,18,Organic,Albany,2025/05/04,1.473963816,8636.530752,199.2594322,347.0378563,0,8090.233464,7889.700009,0,0,200.5334547
Category,Weekly,17,Organic,Albany,2025/04/27,1.510190836,9450.740503,196.6111792,357.0512348,0,8897.078089,8632.031408,0,0,265.0466802
Category,Weekly,16,Organic,Albany,2025/04/20,1.64688948,8502.129432,294.1090114,367.2303018,0,7840.790119,7556.470519,0,0,284.3195997
Category,Weekly,15,Organic,Albany,2025/04/13,1.558960741,9030.247663,343.8414475,321.8930536,0,8364.513162,8139.22433,0,0,225.2888321
Category,Weekly,14,Organic,Albany,2025/04/06,1.556727879,8284.280501,168.4112945,371.3009147,0,7744.568292,7530.282876,0,0,214.2854156
Category,Weekly,13,Organic,Albany,2025/03/30,1.599260422,8263.350149,424.102552,401.3842155,0,7437.863381,7267.587341,0,0,170.2760405
Category,Weekly,12,Organic,Albany,2025/03/23,1.564771965,8209.337714,350.5596027,471.8962889,0,7386.881822,7215.251285,0,0,171.6305371
Category,Weekly,11,Organic,Albany,2025/03/16,1.5027818,8034.329851,248.3558884,380.0553047,0,7405.918658,7235.688676,0,0,170.2299818
Category,Weekly,10,Organic,Albany,2025/03/09,1.48335848,8797.000428,248.582639,468.680579,0,8079.73721,7935.611801,0,0,144.1254092
Category,Weekly,9,Organic,Albany,2025/03/02,1.439139926,9187.161661,340.3063087,301.3440548,0,8545.511298,8367.079529,0,0,178.4317687
Category,Weekly,8,Organic,Albany,2025/02/23,1.410365334,7445.232199,264.9999393,229.6736787,0,6950.558581,6779.050593,0,0,171.5079881
Category,Weekly,7,Organic,Albany,2025/02/16,1.49320917,7167.334678,211.3972704,289.1504577,0,6666.78695,6469.191993,0,0,197.5949564
Category,Weekly,6,Organic,Albany,2025/02/09,1.576799862,7251.012858,204.3632421,408.9020698,0,6637.747546,6415.744075,0,0,222.0034706
Category,Weekly,5,Organic,Albany,2025/02/02,1.481468971,7828.07832,362.2915748,278.9846925,0,7186.802053,6996.321617,0,0,190.4804359
Category,Weekly,4,Organic,Albany,2025/01/26,1.391420168,7520.686036,406.1284371,198.3859968,0,6916.171602,6735.305185,0,0,180.8664168
Category,Weekly,3,Organic,Albany,2025/01/19,1.51962988,5811.480933,192.1454904,281.9463842,0,5337.389058,5171.610253,0,0,165.7788048
Category,Weekly,2,Organic,Albany,2025/01/12,1.669362826,4695.821875,243.5674469,297.0052249,0,4155.249203,3945.655168,0,0,209.5940347
Category,Weekly,1,Organic,Albany,2025/01/05,1.534801482,6626.178604,250.5806749,280.8509569,0,6094.746972,5915.286685,0,0,179.4602862
Category,Weekly,52,Organic,Atlanta,2025/12/28,1.560226578,31728.89529,7833.33509,448.1916532,0,23447.36855,15966.90605,7480.4625,0,0
Category,Weekly,51,Organic,Atlanta,2025/12/21,1.560114145,34321.22841,8676.2423,447.1716885,0,25197.81442,17447.23942,7750.575,0,0
Category,Weekly,50,Organic,Atlanta,2025/12/14,1.493002617,42164.49827,10033.32627,489.0636071,0,31642.1084,22714.61465,8927.49375,0,0
Category,Weekly,49,Organic,Atlanta,2025/12/07,1.459828668,44407.31477,10270.05758,498.2806839,0,33638.97651,26596.75776,7042.21875,0,0
Category,Weekly,48,Organic,Atlanta,2025/11/30,1.529272434,34391.27553,8190.43889,386.1653675,0,25814.67127,17193.12127,8621.55,0,0
Category,Weekly,47,Organic,Atlanta,2025/11/23,1.506160024,36891.58373,8175.962039,472.1042521,0,28243.51743,20735.49243,7508.025,0,0
Category,Weekly,46,Organic,Atlanta,2025/11/16,1.466860904,39651.40956,7735.992956,485.1411909,0,31430.27541,23952.56916,7477.70625,0,0
Category,Weekly,45,Organic,Atlanta,2025/11/09,1.429970548,46416.45122,8523.583615,467.2633035,0,37425.6043,30736.18555,6689.41875,0,0
Category,Weekly,44,Organic,Atlanta,2025/11/02,1.475733629,42634.8023,9194.699671,546.6814949,0,32893.42114,31101.85864,1791.5625,0,0
Category,Weekly,43,Organic,Atlanta,2025/10/26,1.47658451,42597.75593,10013.49785,519.8959705,0,32064.36211,32064.36211,0,0,0
Category,Weekly,42,Organic,Atlanta,2025/10/19,1.499265553,43188.42804,9600.388681,593.3271613,0,32994.71219,32994.71219,0,0,0
Category,Weekly,41,Organic,Atlanta,2025/10/12,1.540645123,41092.0153,11008.71463,531.4953609,0,29551.80531,29551.80531,0,0,0
Category,Weekly,40,Organic,Atlanta,2025/10/05,1.544634631,46569.12929,12243.47035,804.0133582,0,33521.64558,33521.64558,0,0,0
Category,Weekly,39,Organic,Atlanta,2025/09/28,1.539195868,45007.98705,11131.09034,487.8720756,0,33389.02464,33389.02464,0,0,0
Category,Weekly,38,Organic,Atlanta,2025/09/21,1.578603733,45801.77549,12627.02294,636.3580259,0,32538.39452,32538.39452,0,0,0
Category,Weekly,37,Organic,Atlanta,2025/09/14,1.579207032,46970.4899,11305.3196,490.4363052,0,35174.73399,35174.73399,0,0,0
Category,Weekly,36,Organic,Atlanta,2025/09/07,1.588894724,49794.76064,10544.02573,610.9512946,0,38639.78362,38639.78362,0,0,0
Category,Weekly,35,Organic,Atlanta,2025/08/31,1.621432601,46940.47778,11846.14869,596.6032064,0,34497.72588,34497.72588,0,0,0
Category,Weekly,34,Organic,Atlanta,2025/08/24,1.591701711,48640.96038,11452.35035,626.8071292,0,36561.8029,36561.8029,0,0,0
Category,Weekly,33,Organic,Atlanta,2025/08/17,1.594408028,47080.06819,9862.536073,548.1873457,0,36669.34477,36669.34477,0,0,0
Category,Weekly,32,Organic,Atlanta,2025/08/10,1.62643895,48783.30991,10102.39892,499.4751494,0,38181.43584,38181.43584,0,0,0
Category,Weekly,31,Organic,Atlanta,2025/08/03,1.647305918,47721.32847,10938.5474,561.2095201,0,36221.57155,36221.57155,0,0,0
Category,Weekly,30,Organic,Atlanta,2025/07/27,1.635272371,42888.11626,8666.45739,635.9683057,0,33585.69057,33585.69057,0,0,0
Category,Weekly,29,Organic,Atlanta,2025/07/20,1.567574362,46466.10383,6599.040639,656.4296719,0,39210.63352,39210.63352,0,0,0
Category,Weekly,28,Organic,Atlanta,2025/07/13,1.607285741,42579.19036,6113.083865,1086.877496,0,35379.229,35379.229,0,0,0
Category,Weekly,27,Organic,Atlanta,2025/07/06,1.670258723,46664.11722,6236.151352,4037.71807,0,36390.2478,36390.2478,0,0,0
Category,Weekly,26,Organic,Atlanta,2025/06/29,1.661241039,45073.6467,1297.580286,5914.465306,0,37861.6011,37858.4511,3.15,0,0
Category,Weekly,25,Organic,Atlanta,2025/06/22,1.745300867,47130.11246,729.8178898,4794.341618,0,41605.95295,41605.95295,0,0,0
Category,Weekly,24,Organic,Atlanta,2025/06/15,1.803425755,42776.84499,575.5521426,5902.879956,0,36298.41289,36298.41289,0,0,0
Category,Weekly,23,Organic,Atlanta,2025/06/08,1.815923013,47746.89874,128.7897922,7033.714954,0,40584.394,40584.394,0,0,0
Category,Weekly,22,Organic,Atlanta,2025/06/01,1.775533428,45882.9712,50.08499992,7235.264177,0,38597.62202,38597.62202,0,0,0
Category,Weekly,21,Organic,Atlanta,2025/05/25,1.771531069,45625.96341,34.01999947,7734.2677,0,37857.67571,37857.67571,0,0,0
Category,Weekly,20,Organic,Atlanta,2025/05/18,1.664018447,42887.15057,41.91852341,4570.393547,0,38274.8385,38274.8385,0,0,0
Category,Weekly,19,Organic,Atlanta,2025/05/11,1.609610224,39028.19801,41.92665697,2282.203924,0,36704.06743,36704.06743,0,0,0
Category,Weekly,18,Organic,Atlanta,2025/05/04,1.394452258,45491.87178,17.61191338,1657.464289,0,43816.79558,43816.79558,0,0,0
Category,Weekly,17,Organic,Atlanta,2025/04/27,1.547760576,41856.98992,46.48781508,1875.354053,0,39935.14805,39935.14805,0,0,0
Category,Weekly,16,Organic,Atlanta,2025/04/20,1.415722458,44691.1805,38.50606039,2168.701083,0,42483.97335,42483.97335,0,0,0
Category,Weekly,15,Organic,Atlanta,2025/04/13,1.464183227,47880.13865,36.93758352,1839.230733,0,46003.97033,46003.97033,0,0,0
Category,Weekly,14,Organic,Atlanta,2025/04/06,1.493171596,40476.38703,40.87398388,1820.755589,0,38614.75746,38614.75746,0,0,0
Category,Weekly,13,Organic,Atlanta,2025/03/30,1.544315286,33017.59811,62.87182074,1888.897151,0,31065.82913,31065.82913,0,0,0
Category,Weekly,12,Organic,Atlanta,2025/03/23,1.567284506,34036.84996,243.7900391,2347.455426,0,31445.6045,31445.6045,0,0,0
Category,Weekly,11,Organic,Atlanta,2025/03/16,1.894720249,39011.9216,20.3797803,9377.120359,0,29614.42146,29614.42146,0,0,0
Category,Weekly,10,Organic,Atlanta,2025/03/09,1.854383452,39037.95198,22.58031412,9206.843538,0,29808.52813,29808.52813,0,0,0
Category,Weekly,9,Organic,Atlanta,2025/03/02,1.93115341,38339.01519,51.9019484,9400.50045,0,28886.6128,28880.3128,6.3,0,0
Category,Weekly,8,Organic,Atlanta,2025/02/23,1.776349262,41734.38328,49.94250706,8071.700993,0,33612.73978,33612.73978,0,0,0
Category,Weekly,7,Organic,Atlanta,2025/02/16,1.744333784,40341.36301,30.42120729,8799.486189,0,31511.45561,31511.45561,0,0,0
Category,Weekly,6,Organic,Atlanta,2025/02/09,1.676456558,48527.66629,102.0586668,9120.970877,0,39304.63675,39304.63675,0,0,0
Category,Weekly,5,Organic,Atlanta,2025/02/02,1.74757916,46219.85594,62.98895654,7885.188521,0,38271.67846,38271.67846,0,0,0
Category,Weekly,4,Organic,Atlanta,2025/01/26,1.89760848,40536.22545,16.10757373,8784.879419,0,31735.23845,31735.23845,0,0,0
Category,Weekly,3,Organic,Atlanta,2025/01/19,1.894797721,47024.24996,28.29157468,9992.414937,0,37003.54345,37003.54345,0,0,0
Category,Weekly,2,Organic,Atlanta,2025/01/12,1.944834884,40131.10102,27.72549629,8745.450433,0,31357.92509,31357.92509,0,0,0
Category,Weekly,1,Organic,Atlanta,2025/01/05,1.736250479,46367.7799,38.45241494,7218.05356,0,39111.27393,39111.27393,0,0,0
Category,Weekly,52,Organic,Baltimore/Washington,2025/12/28,1.444704782,95515.46325,562.5585068,17618.01003,25.71091823,77309.18379,76226.25147,0,0,1082.932315
Category,Weekly,51,Organic,Baltimore/Washington,2025/12/21,1.428737383,109089.1476,537.3965613,19741.19723,77.03566266,88733.51815,87637.29788,0,0,1096.220264
Category,Weekly,50,Organic,Baltimore/Washington,2025/12/14,1.347007267,130589.1529,503.6378984,19847.03027,112.7779124,110125.7068,108991.0857,0,0,1134.621052
Category,Weekly,49,Organic,Baltimore/Washington,2025/12/07,1.258635291,159713.7134,858.5391714,18817.55732,90.3824256,139947.2345,139654.4592,12.6,0,280.1753036
Category,Weekly,48,Organic,Baltimore/Washington,2025/11/30,1.379836253,113791.219,1132.870906,18716.06507,92.80374113,93849.4793,92826.24547,4.2,0,1019.033828
Category,Weekly,47,Organic,Baltimore/Washington,2025/11/23,1.40872534,120373.6068,1017.380543,19734.98769,101.737412,99519.50119,97827.56434,4.2,0,1687.736851
Category,Weekly,46,Organic,Baltimore/Washington,2025/11/16,1.389617373,126170.8143,665.4655961,22433.25435,83.861564,102988.2328,100453.0864,0,0,2535.146405
Category,Weekly,45,Organic,Baltimore/Washington,2025/11/09,1.272598579,145322.7608,576.6566337,18610.89646,143.1908737,125992.0168,124451.8604,4.2,0,1535.956369
Category,Weekly,44,Organic,Baltimore/Washington,2025/11/02,1.374842315,133861.4488,764.0747935,17567.52509,101.6899477,115428.159,112597.3358,0,0,2830.823195
Category,Weekly,43,Organic,Baltimore/Washington,2025/10/26,1.352630096,142805.3783,623.1709563,16270.83928,124.1013862,125787.2666,121900.9077,0,0,3886.358939
Category,Weekly,42,Organic,Baltimore/Washington,2025/10/19,1.40224334,118715.4612,527.7823931,13357.28157,118.5909631,104711.8063,103005.7819,0,0,1706.02436
Category,Weekly,41,Organic,Baltimore/Washington,2025/10/12,1.386218566,111286.5844,400.3618106,8651.072327,148.8520182,102086.2983,99008.9033,0,0,3077.394972
Category,Weekly,40,Organic,Baltimore/Washington,2025/10/05,1.38531745,118099.097,595.6317443,8191.453824,105.1584672,109206.853,106770.7434,12.01310512,0,2424.096446
Category,Weekly,39,Organic,Baltimore/Washington,2025/09/28,1.469293815,110251.6268,916.7402365,8402.380515,137.6773365,100794.8287,98196.00172,3.004240964,0,2595.822783
Category,Weekly,38,Organic,Baltimore/Washington,2025/09/21,1.45233216,121483.6068,3616.225346,7119.040885,129.9091289,110618.4315,108426.2048,12.02054659,0,2180.206095
Category,Weekly,37,Organic,Baltimore/Washington,2025/09/14,1.420845994,116412.766,2107.193425,5327.901647,135.6338603,108842.037,107113.4855,125.6702054,0,1602.881318
Category,Weekly,36,Organic,Baltimore/Washington,2025/09/07,1.362054056,131684.3474,925.6421622,3926.426782,123.3959278,126708.8826,121416.1143,1811.000433,0,3481.767862
Category,Weekly,35,Organic,Baltimore/Washington,2025/08/31,1.437717284,129129.7249,2880.070243,4138.03743,135.6527394,121975.9644,116244.3112,3651.177265,0,2080.476028
Category,Weekly,34,Organic,Baltimore/Washington,2025/08/24,1.438170575,119507.8721,2261.326013,3739.361969,159.2215324,113347.9626,110432.1814,2575.884766,0,339.8964398
Category,Weekly,33,Organic,Baltimore/Washington,2025/08/17,1.475162324,120841.226,4866.330648,3372.425959,129.9307159,112472.5387,108954.9942,3007.551258,0,509.9932875
Category,Weekly,32,Organic,Baltimore/Washington,2025/08/10,1.465783796,124312.3711,5807.556587,3282.573533,135.4235895,115086.8174,114132.6851,751.8351636,0,202.2971269
Category,Weekly,31,Organic,Baltimore/Washington,2025/08/03,1.481049312,122397.2177,4576.906851,4025.133487,96.20807303,113698.9692,112076.663,1484.773867,0,137.5324001
Category,Weekly,30,Organic,Baltimore/Washington,2025/07/27,1.482397609,123872.9276,1030.270798,7282.710343,99.44869738,115460.4978,110611.9949,4628.726464,0,219.7764187
Category,Weekly,29,Organic,Baltimore/Washington,2025/07/20,1.426387863,121714.383,514.7414608,6343.493198,164.1207149,114692.0276,114446.1043,67.12818424,0,178.7951818
Category,Weekly,28,Organic,Baltimore/Washington,2025/07/13,1.42660144,116600.2069,566.7126373,5863.257668,150.5658075,110019.6708,109353.8542,507.7127647,0,158.103869
Category,Weekly,27,Organic,Baltimore/Washington,2025/07/06,1.496545747,123720.1185,586.1889662,9332.33147,118.1218655,113683.4762,111525.981,1886.694334,0,270.8008751
Category,Weekly,26,Organic,Baltimore/Washington,2025/06/29,1.411171796,129294.5899,618.1388573,6325.737516,165.9578367,122184.7556,119857.3923,1834.848071,0,492.5152485
Category,Weekly,25,Organic,Baltimore/Washington,2025/06/22,1.491368477,139049.9403,607.3777049,8878.33905,155.842789,129408.3807,126441.3844,129.4775437,0,2837.518734
Category,Weekly,24,Organic,Baltimore/Washington,2025/06/15,1.503927192,145899.1021,617.7426145,11224.88286,153.6330195,133902.8436,132736.6947,4.2,0,1161.94885
Category,Weekly,23,Organic,Baltimore/Washington,2025/06/08,1.435029955,164203.2427,847.4241099,8680.634778,138.0183535,154537.1654,150953.9679,29.4,0,3553.797549
Category,Weekly,22,Organic,Baltimore/Washington,2025/06/01,1.390219318,170416.4152,659.2741801,9042.884934,122.4545603,160591.8015,159708.3308,25.2,0,858.2707366
Category,Weekly,21,Organic,Baltimore/Washington,2025/05/25,1.378416703,182665.243,503.5942258,8546.496377,171.390687,173443.7617,170590.5933,59.80408698,0,2793.364243
Category,Weekly,20,Organic,Baltimore/Washington,2025/05/18,1.410802744,148078.4066,370.7908786,5953.735332,136.8764815,141617.0039,139560.6627,51.72462469,0,2004.616566
Category,Weekly,19,Organic,Baltimore/Washington,2025/05/11,1.465795037,154869.6461,514.7185991,9311.529341,154.5381031,144888.8601,140332.0829,965.1267858,0,3591.650396
Category,Weekly,18,Organic,Baltimore/Washington,2025/05/04,1.316634781,179551.99,587.8061695,8148.874557,149.028196,170666.2811,163539.4746,4023.697704,0,3103.108769
Category,Weekly,17,Organic,Baltimore/Washington,2025/04/27,1.375952553,163991.1514,639.7982662,4672.290679,130.1941623,158548.8683,150189.5684,1124.980016,0,7234.319845
Category,Weekly,16,Organic,Baltimore/Washington,2025/04/20,1.372213449,149109.0845,827.2775111,3669.405054,138.9894204,144473.4126,136895.0248,2335.63571,0,5242.752083
Category,Weekly,15,Organic,Baltimore/Washington,2025/04/13,1.311997538,176635.7641,354.0132069,6377.364216,23.33212239,169881.0545,159427.7441,7196.366141,0,3256.944235
Category,Weekly,14,Organic,Baltimore/Washington,2025/04/06,1.40601422,165057.417,4368.727085,6257.708592,0,154430.9813,145559.6017,5198.341995,0,3673.03765
Category,Weekly,13,Organic,Baltimore/Washington,2025/03/30,1.424632682,153979.6805,1940.090753,7664.377663,0,144375.212,137306.66,3258.988905,0,3809.563107
Category,Weekly,12,Organic,Baltimore/Washington,2025/03/23,1.429785666,147742.0334,1066.501712,8837.443955,0,137838.0878,132419.7295,1503.201533,0,3915.156719
Category,Weekly,11,Organic,Baltimore/Washington,2025/03/16,1.438886639,137263.2342,723.5269941,8153.634637,0,128386.0726,123576.1947,222.0994986,0,4587.778361
Category,Weekly,10,Organic,Baltimore/Washington,2025/03/09,1.374972876,150126.3431,672.181658,4105.039954,4.439761244,145344.6817,136032.0368,2601.905559,0,6710.73936
Category,Weekly,9,Organic,Baltimore/Washington,2025/03/02,1.355298435,152663.2179,433.4558062,5873.202587,0,146356.5595,136533.3437,4897.945564,0,4925.270226
Category,Weekly,8,Organic,Baltimore/Washington,2025/02/23,1.407024658,142127.2069,1192.796118,5641.105977,0,135293.3048,128156.4413,792.4787782,0,6344.384701
Category,Weekly,7,Organic,Baltimore/Washington,2025/02/16,1.503432025,127524.7115,5015.289683,6081.679325,1.109556616,116426.6329,107097.6649,4290.960875,0,5038.007142
Category,Weekly,6,Organic,Baltimore/Washington,2025/02/09,1.461669211,141967.6187,2541.607138,8354.088945,4.43648395,131067.4861,122303.2518,3902.564911,0,4861.669364
Category,Weekly,5,Organic,Baltimore/Washington,2025/02/02,1.416429012,142255.4994,1928.652265,7128.017897,4.435724366,133194.3935,123186.8116,7766.211612,0,2241.370355
Category,Weekly,4,Organic,Baltimore/Washington,2025/01/26,1.443359739,140343.1815,1575.169988,7588.85519,0,131179.1563,122697.119,2746.868153,0,5735.169163
Category,Weekly,3,Organic,Baltimore/Washington,2025/01/19,1.463132534,118166.5073,939.9490062,5834.934966,0,111391.6233,101954.574,5052.755875,0,4384.293468
Category,Weekly,2,Organic,Baltimore/Washington,2025/01/12,1.592519056,100771.1368,637.1053386,10272.99779,0,89861.03372,79875.11495,6278.105524,0,3707.813249
Category,Weekly,1,Organic,Baltimore/Washington,2025/01/05,1.432718608,147272.1157,753.9045846,10248.14399,0,136270.0671,126645.7623,5879.873629,0,3744.431152
Category,Weekly,52,Organic,Birmingham/Montgomery,2025/12/28,1.472823836,13673.72886,529.2498118,218.8083466,0,12925.6707,6465.020705,6460.65,0,0
Category,Weekly,51,Organic,Birmingham/Montgomery,2025/12/21,1.449288919,16022.78365,525.643411,181.1678594,0,15315.97238,7529.566133,7786.40625,0,0
Category,Weekly,50,Organic,Birmingham/Montgomery,2025/12/14,1.34615812,13986.20017,517.0516223,186.0311963,0,13283.11735,8043.486103,5239.63125,0,0
Category,Weekly,49,Organic,Birmingham/Montgomery,2025/12/07,1.34426855,16055.07324,589.1240991,182.74917,0,15283.19997,9087.149971,6196.05,0,0
Category,Weekly,48,Organic,Birmingham/Montgomery,2025/11/30,1.389194251,15174.57361,537.6578528,270.1730641,0,14366.74269,7496.72394,6870.01875,0,0
Category,Weekly,47,Organic,Birmingham/Montgomery,2025/11/23,1.406547708,15377.31814,596.9356656,159.7394388,0,14620.64303,9560.168035,5060.475,0,0
Category,Weekly,46,Organic,Birmingham/Montgomery,2025/11/16,1.355624199,18262.06373,760.609891,165.9604351,0,17335.49341,10205.07466,7130.41875,0,0
Category,Weekly,45,Organic,Birmingham/Montgomery,2025/11/09,1.296907672,21480.11828,576.5703381,202.8158716,0,20700.73207,14631.46957,6069.2625,0,0
Category,Weekly,44,Organic,Birmingham/Montgomery,2025/11/02,1.283661086,21897.18374,619.8973616,173.8666087,0,21103.41977,19157.50727,1945.9125,0,0
Category,Weekly,43,Organic,Birmingham/Montgomery,2025/10/26,1.299047049,18962.43042,779.774824,181.3924998,0,18001.26309,17998.50684,2.75625,0,0
Category,Weekly,42,Organic,Birmingham/Montgomery,2025/10/19,1.353605272,19017.73035,345.1863435,221.883966,0,18450.66004,18450.66004,0,0,0
Category,Weekly,41,Organic,Birmingham/Montgomery,2025/10/12,1.30989282,17814.15669,360.2920231,200.981447,0,17252.88322,17252.88322,0,0,0
Category,Weekly,40,Organic,Birmingham/Montgomery,2025/10/05,1.353981235,19618.31643,496.229991,166.8014168,0,18955.28502,18955.28502,0,0,0
Category,Weekly,39,Organic,Birmingham/Montgomery,2025/09/28,1.411560494,18760.15622,459.670159,189.438846,0,18111.04722,18111.04722,0,0,0
Category,Weekly,38,Organic,Birmingham/Montgomery,2025/09/21,1.410867502,20744.22851,542.0384755,237.9420363,0,19964.248,19955.848,8.4,0,0
Category,Weekly,37,Organic,Birmingham/Montgomery,2025/09/14,1.439435567,20450.93034,344.713757,248.8570132,0,19857.35957,19857.35957,0,0,0
Category,Weekly,36,Organic,Birmingham/Montgomery,2025/09/07,1.395826503,23028.7762,516.6875082,114.1110514,0,22397.97764,22393.77764,4.2,0,0
Category,Weekly,35,Organic,Birmingham/Montgomery,2025/08/31,1.391778501,21345.5832,565.61044,54.79501076,0,20725.17775,20725.17775,0,0,0
Category,Weekly,34,Organic,Birmingham/Montgomery,2025/08/24,1.41049116,22106.84912,447.5918005,173.0103599,0,21486.24696,21482.04696,4.2,0,0
Category,Weekly,33,Organic,Birmingham/Montgomery,2025/08/17,1.512837329,23739.63394,482.9696055,135.5708249,0,23121.09351,23121.09351,0,0,0
Category,Weekly,32,Organic,Birmingham/Montgomery,2025/08/10,1.530623869,22566.6717,521.7394952,125.5607167,0,21919.37149,21902.57149,16.8,0,0
Category,Weekly,31,Organic,Birmingham/Montgomery,2025/08/03,1.579097871,21498.19247,457.9888008,79.47078546,0,20960.73289,20956.53289,4.2,0,0
